"","year","month","tmin","tmax","spei","drought","yrmo","tave","wy","wymo","p","T_anom","P_anom"
"813",2010,5,11.3978494623656,24.4175627240143,-0.0667003502937304,"none","2010-5",17.90770609319,2010,8,4.064,1.59481406810036,-4.6481999767875
"814",2010,6,13.8333333333333,24.2777777777778,-0.0970717994167922,"none","2010-6",19.0555555555555,2010,9,0.254,1.37623672341043,-1.99663290401266
"815",2010,7,14.247311827957,25.3046594982079,-0.0759564637097859,"none","2010-7",19.7759856630824,2010,10,0.254,0.262019193470799,-0.300181817454545
"816",2010,8,13.7903225806451,27.2759856630824,-0.125473917156656,"none","2010-8",20.5331541218638,2010,11,0,0.522265323714887,-0.739493670594937
"817",2010,9,14.0277777777778,25.537037037037,-0.0900207940878165,"none","2010-9",19.7824074074074,2010,12,0,0.296961805555558,-4.6958249964375
"818",2010,10,14.4175627240143,23.5752688172043,-0.244100416232413,"none","2010-10",18.9964157706093,2011,1,54.61,1.22503446374414,39.0671538625256
"819",2010,11,9.02777777777778,25.25,-0.0466675666886224,"none","2010-11",17.1388888888889,2011,2,42.418,1.99044396961063,-3.89792303676923
"820",2010,12,3.87992831541219,18.9068100358423,0.812374889448837,"none","2010-12",11.3933691756272,2011,3,285.496,-1.43126997965707,211.825702778419
"821",2011,1,8.26164874551972,23.9068100358423,0.253875948645617,"none","2011-1",16.084229390681,2011,4,29.718,3.53069570811506,-70.8529741778077
"822",2011,2,6.09126984126984,21.0912698412698,0.148119514796849,"none","2011-2",13.5912698412698,2011,5,95.758,0.449364851304502,-5.8452562284359
"823",2011,3,9.35483870967742,23.0107526881721,0.766287818646913,"none","2011-3",16.1827956989247,2011,6,178.054,2.22772333378704,99.2185829421392
"824",2011,4,11.7037037037037,23.7037037037037,0.549154572648748,"none","2011-4",17.7037037037037,2011,7,1.016,2.41835016835017,-31.3077661912208
"825",2011,5,11.236559139785,20.752688172043,0.686125705074435,"none","2011-5",15.994623655914,2011,8,17.018,-0.318268369175627,8.3058000232125
"826",2011,6,12.7962962962963,20.1851851851852,0.830916615879705,"none","2011-6",16.4907407407407,2011,9,19.558,-1.18857809140437,17.3073670959873
"827",2011,7,15.4838709677419,23.673835125448,0.840529344736142,"none","2011-7",19.578853046595,2011,10,0,0.0648865769833549,-0.554181817454545
"828",2011,8,14.8745519713262,22.6881720430108,0.882335626745893,"none","2011-8",18.7813620071685,2011,11,0,-1.22952679098044,-0.739493670594937
"829",2011,9,13.4259259259259,21.8333333333333,0.96589049828832,"none","2011-9",17.6296296296296,2011,12,0,-1.85581597222222,-4.6958249964375
"830",2011,10,13.0465949820789,21.4874551971326,0.914437398400861,"none","2011-10",17.2670250896057,2012,1,29.718,-0.504356217259438,14.1751538625256
"831",2011,11,9.37037037037037,18.7407407407407,1.07007155788453,"none","2011-11",14.0555555555556,2012,2,54.61,-1.09288936372269,8.29407696323077
"832",2011,12,6.09318996415771,16.989247311828,0.0819624419620552,"none","2011-12",11.5412186379928,2012,3,11.938,-1.28342051729148,-61.7322972215811
"833",2012,1,7.41935483870968,19.336917562724,0.310715970105997,"none","2012-1",13.3781362007169,2012,4,49.022,0.824602518150911,-51.5489741778077
"834",2012,2,8.23754789272031,18.6590038314176,-0.00476504979125619,"none","2012-2",13.448275862069,2012,5,1.778,0.306370872103631,-99.8252562284359
"835",2012,3,8.35125448028674,18.6379928315412,-0.336509477344981,"none","2012-3",13.494623655914,2012,6,76.708,-0.460448709223719,-2.12741705786077
"836",2012,4,10.4074074074074,19.9444444444444,0.0880728609694925,"none","2012-4",15.1759259259259,2012,7,71.374,-0.109427609427611,39.0502338087792
"837",2012,5,12.4372759856631,22.3297491039426,-0.0142277591107204,"none","2012-5",17.3835125448029,2012,8,0,1.07062051971326,-8.7121999767875
"838",2012,6,14.0555555555555,22.2037037037037,-0.137685584765263,"none","2012-6",18.1296296296296,2012,9,0,0.450310797484523,-2.25063290401266
"839",2012,7,14.247311827957,23.1362007168459,-0.149477541011642,"none","2012-7",18.6917562724014,2012,10,0,-0.822210197210204,-0.554181817454545
"840",2012,8,15.84229390681,25.6989247311828,-0.230697016072971,"none","2012-8",20.7706093189964,2012,11,0,0.759720520847512,-0.739493670594937
"841",2012,9,15.8518518518519,25.1111111111111,-0.282711027635081,"none","2012-9",20.4814814814815,2012,12,0.254,0.996035879629634,-4.4418249964375
"842",2012,10,13.9964157706093,24.247311827957,-0.478939128820663,"none","2012-10",19.1218637992832,2013,1,0.762,1.35048249241798,-14.7808461374744
"843",2012,11,11.1481481481482,20.1666666666667,-0.363463935831134,"none","2012-11",15.6574074074074,2013,2,70.612,0.508962488129159,24.2960769632308
"844",2012,12,8.49462365591399,16.3440860215054,0.0433765715613136,"none","2012-12",12.4193548387097,2013,3,81.28,-0.405284316574635,7.60970277841892
"845",2013,1,5.77060931899642,17.168458781362,0.0256093474231947,"none","2013-1",11.4695340501792,2013,4,34.29,-1.08399963238673,-66.2809741778077
"846",2013,2,7.26190476190476,18.4126984126984,0.0361892486696686,"none","2013-2",12.8373015873016,2013,5,5.334,-0.304603402663746,-96.2692562284359
"847",2013,3,10.2150537634409,18.9247311827957,-0.188200615174288,"none","2013-3",14.5698924731183,2013,6,18.033999966,0.614820107980581,-60.8014170918608
"848",2013,4,11.3703703703704,21.1851851851852,-0.599093958879591,"dry","2013-4",16.2777777777778,2013,7,9.905999779,0.99242424242424,-22.4177664122208
"849",2013,5,13.8709677419355,23.1899641577061,-0.570577104091908,"dry","2013-5",18.5304659498208,2013,8,5.333999881,2.21757392473118,-3.3782000957875
"850",2013,6,14.8333333333333,22.9814814814815,-0.571481642821471,"dry","2013-6",18.9074074074074,2013,9,1.77799996,1.22808857526229,-0.472632944012658
"851",2013,7,15.7347670250896,24.1756272401434,-0.560384082359051,"dry","2013-7",19.9551971326165,2013,10,0.507999989,0.441230663004859,-0.0461818284545454
"852",2013,8,14.2562724014337,23.9247311827957,-0.576261455631332,"dry","2013-8",19.0905017921147,2013,11,0,-0.920387006034204,-0.739493670594937
"853",2013,9,13.6666666666667,26,-0.658286314790502,"dry","2013-9",19.8333333333333,2013,12,0.254,0.347887731481482,-4.4418249964375
"854",2013,10,12.0071684587814,23.2078853046595,-0.625596362031594,"dry","2013-10",17.6075268817204,2014,1,2.793999943,-0.163854425144741,-12.7488461944744
"855",2013,11,10.1666666666667,20.8518518518519,-0.909525084299323,"moderate","2013-11",15.5092592592593,2014,2,23.367999475,0.360814339981006,-22.9479235617692
"856",2013,12,6.63082437275986,19.1756272401434,-1.46949293975806,"severe","2013-12",12.9032258064516,2014,3,5.587999875,0.0785866511672939,-68.0822973465811
"857",2014,1,8.94265232974911,21.2903225806452,-1.85562450038108,"exceptional","2014-1",15.1164874551971,2014,4,0,2.56295377263119,-100.570974177808
"858",2014,2,9.22619047619048,18.452380952381,-1.20891211992895,"moderate","2014-2",13.8392857142857,2014,5,93.471997904,0.69738072432038,-8.13125832443589
"859",2014,3,11.415770609319,22.2043010752688,-1.11332388924022,"moderate","2014-3",16.8100358422939,2014,6,64.769998553,2.85496347715621,-14.0654185048608
"860",2014,4,11.0740740740741,22.3611111111111,-1.15683888934282,"moderate","2014-4",16.7175925925926,2014,7,11.937999733,1.43223905723906,-20.3857664582208
"861",2014,5,13.9247311827957,24.7849462365591,-1.25935388346315,"severe","2014-5",19.3548387096774,2014,8,1.523999966,3.04194668458781,-7.1882000107875
"862",2014,6,14.4351851851852,22.9814814814815,-1.30776316000846,"severe","2014-6",18.7083333333333,2014,9,0.253999994,1.02901450118823,-1.99663291001266
"863",2014,7,17.3118279569892,26.1111111111111,-1.28143721738891,"severe","2014-7",21.7114695340502,2014,10,0,2.19750306443854,-0.554181817454545
"864",2014,8,16.326164874552,26.2007168458781,-1.32447635745173,"severe","2014-8",21.2634408602151,2014,11,0.761999983,1.25255206206615,0.0225063124050632
"865",2014,9,16.6111111111111,27.2222222222222,-1.38779966731082,"severe","2014-9",21.9166666666667,2014,12,0.253999994,2.43122106481482,-4.4418250024375
"866",2014,10,14.9820788530466,24.7132616487455,-1.38213971762172,"severe","2014-10",19.8476702508961,2015,1,1.015999976,2.07628894403088,-14.5268461614744
"867",2014,11,11.8703703703704,23,-1.39118738337337,"severe","2014-11",17.4351851851852,2015,2,21.843999509,2.28674026590693,-24.4719235277692
"868",2014,12,10.2688172043011,18.673835125448,-0.480283086776187,"none","2014-12",14.4713261648746,2015,3,136.397996956,1.64668700959023,62.7276997344189
"869",2015,1,9.35483870967743,20.4121863799283,-0.230198425344788,"none","2015-1",14.8835125448029,2015,4,39.877999111,2.32997886223693,-60.6929750668077
"870",2015,2,10.952380952381,21.1507936507936,-0.680380685293912,"dry","2015-2",16.0515873015873,2015,5,21.081999528,2.90968231162197,-80.5212567004359
"871",2015,3,11.7921146953405,24.6057347670251,-1.15583435203133,"moderate","2015-3",18.1989247311828,2015,6,10.159999773,4.2438523660451,-68.6754172848608
"872",2015,4,11.3148148148148,22.6666666666667,-1.18136232199908,"moderate","2015-4",16.9907407407408,2015,7,7.61999983,1.70538720538721,-24.7037663612208
"873",2015,5,11.7921146953405,20.9139784946237,-1.04930579118572,"moderate","2015-5",16.3530465949821,2015,8,7.365999835,0.0401545698924721,-1.3462001417875
"874",2015,6,14.5555555555555,22.6296296296296,-0.939039888953061,"moderate","2015-6",18.5925925925926,2015,9,18.033999597,0.913273760447478,15.7833666929873
"875",2015,7,16.7741935483871,25.4480286738351,-0.887563110993895,"moderate","2015-7",21.1111111111111,2015,10,2.031999955,1.59714464149948,1.47781813754545
"876",2015,8,16.9982078853047,27.0698924731183,-0.932837800835424,"moderate","2015-8",22.0340501792115,2015,11,0,2.02316138106256,-0.739493670594937
"877",2015,9,18.6203703703704,28.6296296296296,-0.976596428690573,"moderate","2015-9",23.625,2015,12,2.539999943,4.13955439814814,-2.1558250534375
"878",2015,10,17.4641577060932,28.2795698924731,-0.98614878890819,"moderate","2015-10",22.8718637992832,2016,1,6.603999852,5.10048249241798,-8.93884628547436
"879",2015,11,9.62037037037037,21.9814814814815,-1.05705398386203,"moderate","2015-11",15.8009259259259,2016,2,3.301999926,0.652481006647669,-43.0139231107692
"880",2015,12,8.03763440860215,18.3064516129032,-1.82022831191336,"extreme","2015-12",13.1720430107527,2016,3,9.39799979,0.34740385546837,-64.2722974315811
"881",2016,1,9.2831541218638,17.9928315412186,-1.1482596020062,"moderate","2016-1",13.6379928315412,2016,4,134.619996981,1.08445914897527,34.0490228031923
"882",2016,2,9.38697318007663,22.9885057471264,-1.13234181216571,"moderate","2016-2",16.1877394636015,2016,5,38.353999144,3.0458344736362,-63.2492570844359
"883",2016,3,11.6039426523298,20.7078853046595,-0.508142096890785,"none","2016-3",16.1559139784946,2016,6,87.121998058,2.20084161335692,8.28658100013924
"884",2016,4,11.9351851851852,23.8425925925926,-0.553754777471069,"dry","2016-4",17.8888888888889,2016,7,12.699999717,2.60353535353535,-19.6237664742208
"885",2016,5,12.8853046594982,20.9318996415771,-0.563057906576364,"dry","2016-5",16.9086021505376,2016,8,1.523999965,0.595710125448033,-7.1882000117875
"886",2016,6,14.3518518518518,23.462962962963,-0.69779471915608,"dry","2016-6",18.9074074074074,2016,9,1.015999977,1.22808857526229,-1.23463292701266
"887",2016,7,16.3440860215054,26.3799283154122,-0.721926362085741,"dry","2016-7",21.3620071684588,2016,10,0,1.84804069884715,-0.554181817454545
"888",2016,8,16.3440860215054,25.6989247311828,-0.732391458779863,"dry","2016-8",21.0215053763441,2016,11,0,1.01061657819518,-0.739493670594937
"889",2016,9,15.9444444444444,26.5648148148148,-0.773772500033573,"dry","2016-9",21.2546296296296,2016,12,0.507999988,1.76918402777778,-4.1878250084375
"890",2016,10,13.9784946236559,24.6953405017921,-0.62546571356679,"dry","2016-10",19.336917562724,2017,1,20.319999545,1.56553625585883,4.77715340752564
"891",2016,11,11.0925925925926,23.2314814814815,-0.472257094948573,"none","2016-11",17.162037037037,2017,2,25.65399942,2.01359211775877,-20.6619236167692
"892",2016,12,8.76344086021506,17.6702508960574,-0.0211807513665953,"none","2016-12",13.2168458781362,2017,3,90.169997986,0.392206722851887,16.4997007644189
"893",2017,1,8.1899641577061,16.415770609319,0.380362586208983,"none","2017-1",12.3028673835125,2017,4,215.645995167,-0.250666299053393,115.075020989192
"894",2017,2,10.8134920634921,17.0039682539683,1.29514509348984,"none","2017-2",13.9087301587302,2017,5,273.049993847,0.766825168764822,171.446737618564
"895",2017,3,10.4121863799283,21.7204301075269,1.11789512923781,"none","2017-3",16.0663082437276,2017,6,24.891999445,2.1112358785899,-53.9434176128608
"896",2017,4,12.2222222222222,24.037037037037,1.09303221522316,"none","2017-4",18.1296296296296,2017,7,8.889999801,2.8442760942761,-23.4337663902208
"897",2017,5,12.5627240143369,22.8853046594982,1.07038988000242,"none","2017-5",17.7240143369176,2017,8,5.841999869,1.41112231182796,-2.8702001077875
"898",2017,6,14.7407407407407,24.0925925925926,1.0739544371954,"none","2017-6",19.4166666666667,2017,9,0.507999988,1.73734783452155,-1.74263291601266
"899",2017,7,16.4874551971326,25.7347670250896,1.0623309790871,"none","2017-7",21.1111111111111,2017,10,0,1.59714464149948,-0.554181817454545
"900",2017,8,17.2401433691756,25.7885304659498,1.0524596707131,"none","2017-8",21.5143369175627,2017,11,0,1.50344811941382,-0.739493670594937
"901",2017,9,16.2962962962963,26.5555555555556,1.12715013999746,"none","2017-9",21.4259259259259,2017,12,9.39799979,1.94048032407407,4.7021747935625
"902",2017,10,14.0860215053763,25.5107526881721,1.06608053413064,"none","2017-10",19.7983870967742,2018,1,0.507999988,2.02700578990902,-15.0348461494744
"903",2017,11,12.0555555555556,21.7222222222222,1.03009643838485,"none","2017-11",16.8888888888889,2018,2,1.77799996,1.74044396961064,-44.5379230767692
"904",2017,12,7.47311827956989,20.1075268817204,0.633655161221983,"none","2017-12",13.7903225806452,2018,3,0.253999994,0.965683425360846,-73.4162972275811
"905",2018,1,9.60573476702509,19.9641577060932,-0.184895934821601,"none","2018-1",14.7849462365591,2018,4,48.767998901,2.2314125539932,-51.8029752768077
"906",2018,2,7.73809523809524,19.0674603174603,-1.92715735687452,"exceptional","2018-2",13.4027777777778,2018,5,1.77799996,0.26087278781244,-99.8252562684359
"907",2018,3,9.53405017921147,18.4408602150538,-0.86977348200183,"dry","2018-3",13.9874551971326,2018,6,179.577995989,0.0323828319949175,100.742578931139
"908",2018,4,11.1481481481482,22.1018518518519,-0.872112414679151,"dry","2018-4",16.625,2018,7,0.761999983,1.33964646464647,-31.5617662082208
"909",2018,5,12.0609318996416,21.2186379928315,-0.820002884756028,"dry","2018-5",16.6397849462366,2018,8,6.603999853,0.326892921146957,-2.1082001237875
"910",2018,6,14.2777777777778,22.5740740740741,-0.77972515846655,"dry","2018-6",18.4259259259259,2018,9,1.77799996,0.74660709378081,-0.472632944012658
"911",2018,7,17.7777777777778,26.65770609319,-0.760917796611897,"dry","2018-7",22.2177419354839,2018,10,0,2.70377546587224,-0.554181817454545
"912",2018,8,17.7060931899642,26.9534050179212,-0.812801594917915,"dry","2018-8",22.3297491039427,2018,11,0,2.31886030579375,-0.739493670594937
"913",2018,9,16.1481481481481,24.4444444444444,-0.863809123523975,"dry","2018-9",20.2962962962963,2018,12,0,0.81085069444444,-4.6958249964375
"914",2018,10,14.336917562724,24.1218637992832,-0.648011027042751,"dry","2018-10",19.2293906810036,2019,1,25.907999419,1.45800937413841,10.3651532815256
"915",2018,11,11.3148148148148,22.7592592592593,-0.30547962395871,"none","2018-11",17.037037037037,2019,2,63.499998578,1.88859211775878,17.1840755412308
"916",2018,12,8.87096774193549,18.2795698924731,-0.179137947250645,"none","2018-12",13.5752688172043,2019,3,9.143999796,0.750629661919985,-64.5262974255811
"917",2019,1,8.21684587813621,17.652329749104,0.518279798389462,"none","2019-1",12.9345878136201,2019,4,191.515995709,0.381054131054142,90.9450215311923
"918",2019,2,5.91269841269841,15.8333333333334,1.20641060786193,"none","2019-2",10.8730158730159,2019,5,204.215995435,-2.26888911694945,102.612739206564
"919",2019,3,9.6415770609319,19.7491039426523,0.98105453685628,"none","2019-3",14.6953405017921,2019,6,99.313997787,0.740268136654421,20.4785807291392
"920",2019,4,11.8333333333333,22.1851851851852,0.979559824217751,"none","2019-4",17.0092592592593,2019,7,5.333999881,1.72390572390572,-26.9897663102208
"921",2019,5,12.6433691756272,20.7347670250896,1.13848585404482,"none","2019-5",16.6890681003584,2019,8,54.863998774,0.376176075268813,46.1517987972125
"922",2019,6,14.6481481481481,21.8518518518519,1.16562175135859,"none","2019-6",18.25,2019,9,2.539999941,0.57068116785489,0.289367036987342
"923",2019,7,15.3763440860215,24.6057347670251,1.15252890521101,"none","2019-7",19.9910394265233,2019,10,0,0.47707295691167,-0.554181817454545
"924",2019,8,15.6272401433692,24.7311827956989,1.15010248405341,"none","2019-8",20.1792114695341,2019,11,0.253999994,0.168322671385148,-0.485493676594937
"925",2019,9,16.2592592592592,26.6666666666667,1.17330572012262,"none","2019-9",21.462962962963,2019,12,0,1.97751736111111,-4.6958249964375
"926",2019,10,12.8673835125448,25.0358422939068,1.08289700655488,"none","2019-10",18.9516129032258,2020,1,0,1.18023159636063,-15.5428461374744
"927",2019,11,10.3611111111111,21.3148148148148,1.04702724123333,"none","2019-11",15.837962962963,2020,2,46.228,0.689518043684709,-0.087923036769233
"928",2019,12,8.84408602150537,17.2401433691756,1.45695107597329,"none","2019-12",13.0421146953405,2020,3,172.72,0.217475540056183,99.0497027784189
"929",2020,1,7.70609318996416,18.2347670250896,0.979329305075697,"none","2020-1",12.9704301075269,2020,4,12.192,0.416896424960948,-88.3789741778077
"930",2020,2,8.42911877394636,20.5938697318008,0.111336833851117,"none","2020-2",14.5114942528736,2020,5,2.032,1.36958926290823,-99.5712562284359
"931",2020,3,9.51612903225807,18.8530465949821,0.228736069585156,"none","2020-3",14.1845878136201,2020,6,108.966,0.22951544848237,30.1305829421392
"932",2020,4,11.6481481481481,21.3055555555556,0.47200750640405,"none","2020-4",16.4768518518519,2020,7,68.58,1.19149831649831,36.2562338087792
"933",2020,5,13.4408602150538,23.8351254480287,0.188821168619809,"none","2020-5",18.6379928315412,2020,8,3.81,2.32510080645161,-4.9021999767875
"934",2020,6,14.9814814814815,24.537037037037,0.12673312181517,"none","2020-6",19.7592592592593,2020,9,0.508,2.07994042711415,-1.74263290401266
"935",2020,7,14.9731182795699,25.0089605734767,0.102331529035325,"none","2020-7",19.9910394265233,2020,10,0.508,0.47707295691167,-0.0461818174545454
"936",2020,8,16.3530465949821,26.0931899641577,0.0522753760521055,"none","2020-8",21.2231182795699,2020,11,0,1.21222948142098,-0.739493670594937
"937",2020,9,15.5185185185185,25.1851851851852,0.0768932417976083,"none","2020-9",20.3518518518518,2020,12,0.254,0.866406249999997,-4.4418249964375
